Symbol,NSAF_SpC_ratio,hESC_Ln_NSAF,hNSC_Ln_NSAF,t_test_p,color
CHD6,1.084289814,-13.81323241,-13.89415763,,gray
CHD7,0.724373935,-12.24052687,-11.91807933,0.162337444,gray
CHD8,1.219591483,-10.09408988,-10.29260584,0.384370217,gray
CHD9,1.930398364,-13.0205267,-13.67825309,0.436858554,gray
CHDH,1.417909236,-12.50420007,-12.85338349,,gray
CHEK1,0.993867837,-9.616209081,-9.61005804,0.978085106,gray
CHEK2,1.519333218,-9.910322459,-10.32859403,0.38770677,gray
CHERP,1.038011832,-9.871008795,-9.908315979,0.893111958,gray
CHFR,1.717673074,-12.51970944,-13.06067995,,gray
CHGB,0.619328356,-13.69434395,-13.21522427,,gray
CHID1,0.28467147,-11.08017188,-9.823752378,0.006774735,blue
CHKA,3.572909564,-11.77990655,-13.05328682,,gray
CHKB,0.390152248,-12.4624109,-11.52119266,0.099594736,gray
CHL1,0.780305327,-14.28655089,-14.0384809,,gray
CHM,0.302394643,-13.33130726,-12.13528491,,gray
CHML,1.345042653,-10.73270943,-11.02913515,0.545542695,gray
CHMP1A,1.527392754,-11.09000582,-11.51356802,,gray
CHMP1B,0.925153069,-10.77824945,-10.70045337,0.803090625,gray
CHMP2A,0.648452758,-9.304535334,-8.871369208,0.124987873,gray
CHMP2B,1.560609464,-11.3083372,-11.75341363,,gray
CHMP4A,0.49659727,-10.64294955,-9.942973642,0.553224644,gray
CHMP4B,0.803178436,-8.862967327,-8.643788949,0.506119647,gray
CHMP5,1.487383314,-8.437169867,-8.834188278,0.04863551,green
CHMP6,1.575332543,-10.13022637,-10.58469276,0.440360862,gray
CHMP7,0.50299641,-10.50222831,-9.815056062,0.108074892,gray
CHN1,0.65790171,-11.85410377,-11.43540403,0.285970096,gray
CHORDC1,1.25314296,-8.167182076,-8.392836839,0.158746272,gray
CHP,1.195357424,-8.706618557,-8.885063797,0.22456485,gray
CHPF,3.154683782,-12.66362596,-13.81251423,,gray
CHRAC1,1.238656992,-10.43452439,-10.64855211,0.222055471,gray
CHRD,1.560610018,-13.57628571,-14.02136249,,gray
CHRM3,1.238657966,-13.32574434,-13.53977284,,gray
CHST10,2.477320656,-11.7917916,-12.6989692,0.073257738,gray
CHST11,0.619327769,-13.04030646,-12.56118583,,gray
CHST12,2.271723494,-12.36497749,-13.18551628,,gray
CHST14,2.985332618,-11.39827432,-12.49198549,,gray
CHST4,6.724456067,-11.2097346,-13.11548564,0.002601737,red
CHST9,2.250786911,-12.441939,-13.2532189,,gray
CHSY1,0.773105929,-13.40168241,-13.1443432,,gray
CHTF18,0.674086995,-10.2852639,-9.890867794,0.395247558,gray
CHTF8,2.442730956,-10.50703224,-11.4001489,0.42303609,gray
CHUK,1.762307988,-11.67135384,-12.23797815,,gray
CHURC1,0.764424729,-10.57915457,-10.31052286,0.50019585,gray
CIAO1,1.173172482,-8.864976423,-9.024688025,0.19258665,gray
CIAPIN1,0.880195459,-7.875467043,-7.747855759,0.541576819,gray
CIC,0.114681638,-13.86627224,-11.70067688,0.096672608,gray
CIITA,0.491561353,-14.29062777,-13.58045925,,gray
CINP,0.983122706,-12.37057373,-12.35355239,,gray
CIR1,0.619328496,-13.28592067,-12.80680121,,gray
CIRBP,0.733016729,-9.507028362,-9.196441607,0.448180183,gray
CIRH1A,5.048028249,-11.34958866,-12.96858639,0.023370558,red
CISD1,0.797272973,-8.460681516,-8.234123358,0.416664842,gray
CISD2,0.493131871,-9.80780061,-9.100821956,0.023283517,blue
CIT,1.134932351,-11.36210137,-11.48867442,0.595791604,gray
CITED2,0.491561353,-12.77509505,-12.06492653,,gray
CIZ1,0.347377291,-13.97684193,-12.91949813,,gray
CKAP2,0.349019897,-12.60068808,-11.54806173,0.186028875,gray
CKAP4,0.845800877,-7.803506626,-7.636035309,0.08596331,gray
CKAP5,0.909366525,-8.713607253,-8.618600204,0.413199933,gray
CKB,0.619626115,-6.997397257,-6.518758234,0.008488299,green
CKM,0.952912357,-12.88719223,-12.83895988,,gray
CKMT1A,1.805819677,-8.258205164,-8.849219767,0.008297089,green
CKMT2,2.544300068,-12.26366392,-13.19751951,,gray
CKS1B,1.32827572,-8.008546581,-8.292428231,0.004784762,green
CKS2,0.731205219,-9.292261916,-8.979200795,0.306465656,gray
CLASP1,0.571451815,-10.00197703,-9.442401918,0.039022778,green
CLASP2,0.927169496,-9.800687388,-9.725068502,0.634228364,gray
CLCA3P,0.456325137,-12.74501499,-11.96046529,,gray
CLCC1,5.898736958,-10.92911896,-12.70385721,0.151271052,gray
CLCN1,0.390152761,-14.07235454,-13.13113762,,gray
CLCN2,0.921245457,-13.70920173,-13.62717296,,gray
CLCN3,0.390152279,-13.94286357,-13.00164541,,gray
CLCN5,0.780305009,-13.41898848,-13.17091808,,gray
CLCN6,1.560611009,-13.57418818,-14.0192656,,gray
CLCN7,0.983122706,-13.64512209,-13.62810075,,gray
CLCNKB,1.238655857,-13.47795829,-13.69198509,,gray
CLDN12,1.238655984,-11.05649786,-11.27052477,0.222055802,gray
CLDN6,2.86505729,-8.980664126,-10.03325247,0.012482546,red
CLDN7,1.560610618,-12.15699229,-12.60206946,,gray
CLEC16A,0.386444604,-13.67397137,-12.72320462,0.175994089,gray
CLEC4E,1.238656088,-12.33469331,-12.5487203,,gray
CLGN,0.61200814,-13.34174788,-12.85073819,,gray
CLIC1,1.507636072,-6.318138486,-6.728681395,0.019822772,green
CLIC4,0.812743298,-7.046974023,-6.839634058,0.088957049,gray
CLIC6,0.237631953,-12.07207607,-10.63504385,0.228890265,gray
CLINT1,1.183319424,-8.947742132,-9.116065693,0.228581919,gray
CLIP1,0.414090828,-11.78693723,-10.90526729,0.059499548,gray
CLIP2,0.645260449,-12.89977454,-12.46167329,0.561416432,gray
CLK1,0.608225271,-10.64389738,-10.14668743,0.700794092,gray
CLK2,0.187565033,-13.38928218,-11.71565253,0.001571573,blue
CLK3,0.168008985,-13.1729119,-11.38917408,0.030020686,blue
CLK4,1.203110134,-13.15268912,-13.3375991,,gray
CLN3,0.292497634,-12.75988515,-11.53058645,0.114876,gray
CLN5,2.250790145,-12.12613454,-12.93741587,,gray
CLN6,0.50508056,-11.50775621,-10.82471887,0.030200984,green
CLN8,1.560610761,-12.3705663,-12.81564356,,gray
CLNS1A,1.584704241,-7.818859119,-8.27925691,0.530436492,gray
CLP1,0.632796731,-11.38036963,-10.9227636,0.274741514,gray
CLPB,3.058895344,-10.12862484,-11.2466787,0.202134876,gray
CLPP,0.974647593,-9.835662974,-9.809983658,0.97269277,gray
CLPTM1,1.607828017,-9.867677253,-10.34256146,0.137092958,gray
CLPTM1L,2.17502208,-11.3760453,-12.15308412,0.474963696,gray
CLPX,2.588357242,-9.028336723,-9.979360128,0.00289302,red
CLSPN,3.417361302,-12.89941132,-14.12828002,,gray
CLSTN1,0.085591236,-12.54379427,-10.08562189,0.001689995,blue
CLTA,1.039569996,-8.407616083,-8.446423245,0.842997601,gray
CLTB,1.30190281,-10.89846984,-11.16229674,0.761242732,gray
CLTC,1.017893905,-7.460248656,-7.47798435,0.803370872,gray
CLTCL1,0.842922785,-12.06266896,-11.89178904,0.589095312,gray
CLU,0.437093176,-9.701742701,-8.874133811,0.027235063,blue
CLVS2,1.560610868,-12.50453489,-12.94961222,,gray
CLYBL,0.159582256,-13.0056165,-11.17042073,0.006234187,blue
CMAS,0.453323026,-10.26071852,-9.469568191,0.085788623,gray
CMBL,0.933883713,-10.02274739,-9.954344035,0.613912343,gray
CMIP,0.383843545,-12.98577054,-12.0282503,,gray
CMPK1,0.541840926,-8.983383067,-8.370600253,0.088971625,gray
CMTM4,0.780304704,-12.40094514,-12.15287435,,gray
CMYA5,1.363320119,-12.77186783,-13.08179082,0.587907282,gray
CNBP,0.885225489,-8.059108079,-7.937195203,0.097711321,gray
CNDP2,1.195820316,-7.186268325,-7.365100732,0.09494958,gray
CNGA1,1.238658131,-13.48231326,-13.69634191,,gray
CNGB3,0.78030585,-13.87247096,-13.62440164,,gray
CNIH4,0.605248209,-10.40315807,-9.901041429,0.597466956,gray
CNKSR1,0.536184066,-12.75881599,-12.13553822,,gray
CNKSR3,0.960152597,-13.49564009,-13.45497704,,gray
CNN1,7.864340643,-8.576448115,-10.63878681,0.032547279,red
CNN2,1.550201139,-7.171792482,-7.610177171,0.013350448,green
CNN3,0.759235149,-7.581782551,-7.306338815,0.161802294,gray
CNNM1,2.118073662,-13.03561067,-13.78611769,,gray
CNNM2,0.72968366,-12.12515772,-11.81001354,0.408452986,gray
CNNM3,1.660859935,-11.17841527,-11.68575077,0.34479821,gray
CNNM4,3.572911951,-12.0770362,-13.35041714,,gray
CNO,1.560611146,-10.80407024,-11.24914775,0.293383595,gray
CNOT1,0.880347937,-9.345477746,-9.218039679,0.418316055,gray
CNOT10,1.062443281,-10.14600869,-10.20657993,0.853030521,gray
CNOT2,0.983431417,-10.23217064,-10.21546326,0.97259227,gray
CNOT3,0.710912885,-10.01579786,-9.674592474,0.173668817,gray
CNOT4,2.535545895,-11.36957418,-12.29998314,0.45939433,gray
CNOT6L,2.576509418,-12.53218321,-13.47861875,,gray
CNOT7,0.815230473,-9.600659493,-9.396375076,0.13473393,gray
CNOT8,1.238656992,-12.62237611,-12.83640383,,gray
CNP,0.395145764,-9.671720194,-8.743219636,0.000721899,blue
CNPY2,0.848050205,-7.74108299,-7.576267549,0.396428974,gray
CNPY3,0.667529802,-8.764121896,-8.359950653,0.015515872,green
CNPY4,0.29304392,-12.48240717,-11.25497439,,gray
CNRIP1,0.491561622,-12.27653867,-11.5663707,,gray
CNST,1.447747648,-12.89150086,-13.26150986,,gray
CNTFR,0.256968201,-13.09556298,-11.73676005,,gray
CNTLN,4.710547634,-12.85835002,-14.40815419,,gray
CNTN1,1.786451706,-13.50501486,-14.08524622,,gray
CNTN2,0.983122706,-13.8925995,-13.87557816,,gray
CNTN5,0.619328496,-14.17973855,-13.70061909,,gray
CNTNAP1,0.016667952,-14.40940433,-10.31513686,1.46e-05,blue
CNTNAP2,0.342461444,-13.90826041,-12.83666421,,gray
CNTNAP4,0.533075881,-13.4310209,-12.8019294,0.245790495,gray
CNTNAP5,0.766621548,-14.09845634,-13.83269432,,gray
CNTROB,1.238656228,-13.77541653,-13.98944364,,gray
COASY,0.525048785,-11.07927094,-10.43500684,0.411216115,gray
COBL,7.820976383,-12.03985723,-14.09666663,0.020660649,red
COBLL1,1.238656992,-14.06282854,-14.27685626,,gray
COBRA1,0.313622817,-10.90751526,-9.747951027,0.131513122,gray
COCH,1.862693567,-11.23020255,-11.85222615,0.26677878,gray
COG1,1.063470899,-11.16864786,-11.23018586,0.910661694,gray
COG2,1.100892797,-10.93502298,-11.03114446,0.828838614,gray
COG3,0.983122706,-13.43358668,-13.41656534,,gray
COG4,0.587386887,-11.31004357,-10.77797198,0.124930649,gray
COG5,0.750263042,-12.31626165,-12.02893024,0.676367391,gray
COG6,0.390152684,-13.02021629,-12.07899917,0.32840972,gray
COG7,0.810075896,-10.93683268,-10.72620535,0.359151729,gray
COG8,3.246194351,-11.97997154,-13.15745488,0.005307221,red
COIL,0.273068476,-11.54923287,-10.25120018,0.003899783,blue
COL11A1,1.96624422,-13.98901598,-14.66514121,,gray
COL11A2,2.393573446,-13.51515409,-14.38794151,,gray
COL12A1,5.295360953,-13.23876594,-14.90559709,0.027182917,red
COL14A1,0.516974123,-12.47690557,-11.81714311,0.07464751,gray
COL15A1,0.983122706,-13.71914418,-13.70212284,,gray
COL18A1,0.663195946,-9.935538381,-9.524853592,0.073072527,gray
COL19A1,0.983122706,-13.61995591,-13.60293458,,gray
COL1A1,0.701188618,-11.96183651,-11.60685815,0.005823474,green
COL1A2,0.797274419,-12.77896992,-12.55241357,0.557896571,gray
COL20A1,0.780305009,-13.67570712,-13.42763672,,gray
COL21A1,1.238656202,-13.80942713,-14.02345422,,gray
COL22A1,0.481858264,-14.57055062,-13.84044535,,gray
COL27A1,2.278676076,-13.86814548,-14.69174009,,gray
COL2A1,0.207839039,-14.15432581,-12.58333446,0.033280709,blue
COL3A1,1.295036787,-14.19140488,-14.44994398,,gray
COL4A1,0.147130178,-13.22767528,-11.31123776,0.110611358,gray
COL4A2,0.118701277,-12.69589586,-10.56475064,0.129700887,gray
COL4A3BP,1.091817332,-9.878834363,-9.966677948,0.567111941,gray
COL4A4,1.417908833,-14.01190232,-14.36108546,,gray
COL4A5,0.116288312,-14.60974753,-12.45806481,0.001330216,blue
COL4A6,0.214446862,-13.14247019,-11.60277689,0.009749355,blue
COL5A1,0.491561353,-14.69310473,-13.98293621,,gray
COL5A2,2.051873451,-13.7534501,-14.47220336,,gray
COL5A3,0.509131607,-14.64118175,-13.96613302,,gray
COL6A1,2.250793443,-11.11365203,-11.92493482,0.118826061,gray
COL6A2,9.763373629,-11.80759006,-14.08622805,,gray
COL6A5,1.560608657,-14.58359206,-15.02866797,,gray
COL6A6,1.238656057,-14.67006883,-14.8840958,,gray
COL7A1,2.668605592,-14.16561889,-15.14717497,,gray
COL8A2,1.238658153,-13.50097835,-13.71500701,,gray
COL9A2,0.619328211,-13.71191392,-13.232794,,gray
COL9A3,0.780304653,-13.70463021,-13.45655936,,gray
COMMD1,0.541033047,-11.96159827,-11.34732335,,gray
COMMD10,0.650015181,-12.20552983,-11.77477026,,gray
COMMD2,0.339286196,-12.23892831,-11.15801701,,gray
COMMD3,0.250125944,-12.44967264,-11.06388193,,gray
COMMD4,0.220596037,-12.16591014,-10.654488,0.046277669,blue
COMMD5,0.308652589,-12.42321218,-11.24767324,0.014886419,blue
COMMD6,4.849172103,-9.703711623,-11.28251961,0.047860097,red
COMMD8,0.780305009,-12.3861584,-12.138088,,gray
COMMD9,0.807303068,-10.57728662,-10.36323049,0.431167049,gray
COMT,10.62157146,-10.16783269,-12.53071967,0.010079038,red
COMTD1,2.668603262,-11.11405091,-12.09560612,,gray
COPA,1.151571286,-7.965881395,-8.10700874,0.018052166,green
COPB1,1.048731686,-8.073121309,-8.120702825,0.428033946,gray
COPB2,1.167459118,-8.212916627,-8.367746321,0.069941177,gray
COPE,1.088127725,-7.742385498,-7.826844034,0.167220179,gray
COPG,4.197477488,-8.526957906,-9.961441653,0.000567081,red
COPG2,0.607958339,-8.912537023,-8.414888103,0.018689472,green
COPS2,0.834166215,-8.470967326,-8.289644727,0.345602572,gray
COPS3,0.872782847,-8.926934839,-8.790866341,0.583754201,gray
COPS4,0.939962539,-8.140339293,-8.078424037,0.621991551,gray
COPS5,0.796836525,-8.686342184,-8.45923645,0.15417922,gray
COPS6,0.865144432,-8.245697908,-8.100839095,0.199101798,gray
COPS7A,5.106750339,-10.64381549,-12.27437875,0.001687202,red
COPS7B,0.732120977,-9.575107416,-9.263297907,0.166539917,gray
COPS8,1.648532827,-8.419069269,-8.918954965,0.091890751,gray
COPZ1,0.892660391,-8.309211817,-8.195662745,0.62112247,gray
COQ3,1.627958794,-11.50953948,-11.99686643,0.50439972,gray
COQ5,0.919512565,-10.15478314,-10.07087157,0.918418793,gray
COQ7,0.724370741,-11.63237282,-11.30992088,,gray
COQ9,1.061497586,-11.6418425,-11.70152323,,gray
CORO1A,4.887006063,-10.45706207,-12.04364193,0.080830561,gray
CORO1B,1.126061503,-9.077669749,-9.196395897,0.525813676,gray
CORO1C,0.911816299,-8.745910529,-8.653593793,0.555155829,gray
CORO2A,21.0785671,-10.37479221,-13.42304896,0.001530951,red
CORO7,0.483911582,-10.88918612,-10.16333305,0.076344334,gray
COTL1,0.084334182,-10.22682265,-7.753854634,0.110147345,gray
COX11,0.983122706,-10.58247471,-10.56545337,0.70606798,gray
COX15,1.212293163,-11.13490212,-11.32741586,0.77213675,gray
COX16,1.560609466,-11.37801365,-11.82309008,,gray
COX17,0.968662919,-7.546823716,-7.514985123,0.887777167,gray
COX18,6.492394485,-10.8691097,-12.73974111,0.016574698,red
COX19,1.238656249,-10.98333498,-11.1973621,,gray
COX4I1,0.960876256,-7.49937658,-7.459466936,0.724226133,gray
COX4NB,1.7697551,-9.952370236,-10.52321141,0.330033508,gray
COX5A,1.153719225,-7.255888615,-7.398879448,0.267858712,gray
COX5B,0.885525339,-7.340163575,-7.218589369,0.363775106,gray
COX6A1,0.291405152,-10.50323829,-9.270197591,0.23142188,gray
COX6B1,0.942140216,-7.693052688,-7.633451522,0.684188923,gray
COX6C,0.683609586,-7.268368684,-6.88800038,0.175923253,gray
COX7A2,1.29035814,-8.16372028,-8.418640087,0.501576612,gray
COX7A2L,1.217167419,-9.179296426,-9.375822798,0.50192684,gray
COX7C,0.384879662,-9.798357121,-8.84353256,0.362859028,gray
COX8A,0.780304291,-11.41077815,-11.16270683,,gray
CP,0.780305286,-14.14740124,-13.8993312,,gray
CP110,5.337212085,-12.40463146,-14.07933489,,gray
CPD,0.368915638,-10.47366839,-9.476481101,0.038950048,blue
CPE,0.619328732,-13.52581093,-13.04669186,,gray
CPNE1,0.440014434,-9.709511313,-8.888563564,0.036476699,blue
CPNE2,0.610351696,-13.52930164,-13.03558171,,gray
CPNE3,0.955147729,-8.466012521,-8.420123261,0.579130402,gray
CPNE8,0.52805346,-13.02662977,-12.38807202,,gray
CPNE9,1.041878429,-12.82823941,-12.86926468,,gray
CPOX,1.006564577,-8.508448705,-8.514991829,0.930206081,gray
CPPED1,0.633539389,-10.97109548,-10.51466237,0.390095608,gray
CPS1,0.045966082,-13.63978027,-10.55992876,0.00357007,blue
CPSF1,0.342298657,-10.84509327,-9.773021617,0.0154867,blue
CPSF2,0.436729001,-9.962157364,-9.133714952,0.12174053,gray
CPSF3,0.849785272,-8.87384368,-8.711072097,0.477949926,gray
CPSF3L,0.58160941,-11.37057929,-10.82862312,0.470306295,gray
CPSF4,0.630296806,-10.28156803,-9.820003577,0.387681214,gray
CPSF6,0.769271317,-8.669875324,-8.40756377,0.133511401,gray
CPSF7,0.53355928,-9.383860887,-8.755675788,0.036825041,green
CPT1A,56.21189948,-9.780800601,-13.80992907,5.88e-06,red
CPT1B,2.144884889,-13.1335315,-13.89661739,,gray
CPT1C,0.780305009,-13.86502681,-13.61695641,,gray
CPT2,0.786286241,-9.18497522,-8.944540842,0.352607082,gray
CPVL,0.497393164,-10.05929094,-9.360916448,0.013220296,blue
CPXM1,0.119992235,-12.48477999,-10.36445175,0.009692061,blue
CRABP1,0.444698098,-6.548271272,-5.737911613,0.002224356,blue
CRABP2,0.200506262,-7.760091439,-6.153181637,0.000562433,blue
CRAMP1L,0.715840101,-14.04268004,-13.70838158,,gray
CRAT,0.124235116,-13.61602251,-11.5304431,0.003335298,blue
CRB2,0.008957426,-14.33518623,-9.619913843,3.89e-05,blue
CRBN,0.195349973,-12.80588463,-11.17292204,0.006682739,blue
CREB1,0.853178482,-10.78813034,-10.62934383,0.807328381,gray
CREB5,1.238656153,-13.17610512,-13.39013216,,gray
CREG2,1.238656992,-12.61550275,-12.82953047,,gray
CRELD1,0.245779639,-13.22168088,-11.81836096,0.002056082,blue
CRELD2,1.585327484,-10.81445966,-11.27525066,0.597293127,gray
CRIP1,0.245780897,-11.52047697,-10.11716217,,gray
CRIP2,0.983122706,-10.76355183,-10.74653049,0.98099794,gray
CRIPT,0.619328496,-11.7917916,-11.31267214,,gray
CRISP2,1.238656992,-12.57324478,-12.7872725,,gray
CRISPLD1,2.118073662,-12.62375182,-13.37425885,,gray
CRK,1.058027056,-8.744319675,-8.800725581,0.860325144,gray
CRKL,0.547412385,-8.14340889,-7.540856034,0.011856972,green
CRLF3,0.340534428,-11.0533847,-9.976145652,0.054754091,gray
CRMP1,0.493129152,-8.644481178,-7.937497011,0.05953678,gray
CRNKL1,0.358731307,-11.51841712,-10.4932355,0.089808549,gray
CROCC,0.586693224,-14.23035753,-13.69710431,,gray
CROT,0.300715864,-13.30268649,-12.10109706,,gray
CRTAP,1.121071079,-9.246730113,-9.361014661,0.723111746,gray
CRTC1,0.158199072,-13.42259552,-11.57869443,0.002345037,blue
CRTC2,1.082066551,-12.10035909,-12.17923177,0.872338597,gray
CRTC3,1.560611306,-13.14267896,-13.58775657,,gray
CRY2,0.983122706,-13.36561908,-13.34859774,,gray
CRYBB1,0.302361616,-11.08875791,-9.89262634,0.316601053,gray
CRYBG3,1.238656992,-13.87513937,-14.08916709,,gray
CRYGC,1.236293907,-12.10658905,-12.31870717,,gray
CRYM,1.059034614,-11.6964386,-11.75379635,,gray
CRYZL1,0.207290664,-12.0782098,-10.5045765,0.126758676,gray
CS,0.988776724,-8.072295307,-8.061008575,0.878957453,gray
CSDA,1.664991079,-7.662799576,-8.172619341,0.1793632,gray
CSDE1,1.582174988,-8.064675813,-8.523476288,0.001840694,green
CSE1L,1.005928668,-7.791825577,-7.79773674,0.970800548,gray
CSK,0.544928439,-9.668340568,-9.06123977,0.04959694,green
CSNK1A1,1.060079202,-9.061005951,-9.119349574,0.752401482,gray
CSNK1D,2.825727789,-11.51198418,-12.55075014,,gray
CSNK1E,1.220132418,-9.954409093,-10.15336849,0.601404802,gray
CSNK1G3,2.688602384,-10.91840042,-11.90742192,0.214572047,gray
CSNK2A1,0.880963601,-7.764292476,-7.637553506,0.145360139,gray
CSNK2A2,1.130197088,-8.085511463,-8.207903494,0.591003365,gray
CSNK2B,0.980545372,-8.228096264,-8.208449904,0.862117176,gray
CSPG4,3.564613485,-12.57942749,-13.85048312,,gray
CSRP1,6.318296519,-8.273651135,-10.11710077,0.009061191,red
CSRP2,0.908364439,-7.435092782,-7.338983166,0.35918703,gray
CSRP2BP,1.238656346,-13.60747858,-13.82150578,,gray
CSTB,1.282480428,-6.502255677,-6.751051715,0.079555832,gray
CSTF1,0.553470465,-9.483513674,-8.891966786,0.042515674,green
CSTF2,0.387835997,-10.87101784,-9.923845122,0.21131391,gray
CSTF2T,0.326918127,-10.59091382,-9.472868305,0.239840892,gray
CSTF3,0.473735258,-10.23649389,-9.489387251,0.039584635,blue
CTAGE1,2.172752775,-12.57945279,-13.35544772,,gray
CTAGE5,0.983257405,-10.98730656,-10.97042223,0.966159925,gray
CTAGE9,0.65339227,-13.05365359,-12.62807598,,gray
CTAGEP,2.015418367,-13.1570917,-13.8579185,,gray
CTBP1,0.352474031,-9.36572912,-8.322950788,0.009360992,blue
CTBP2,0.967041067,-9.335188036,-9.301673721,0.657994078,gray
CTCF,0.29959167,-11.84938374,-10.64404891,0.255782832,gray
CTDP1,1.165554725,-10.11518977,-10.2683869,0.360145564,gray
CTGF,8.37335148,-10.64102979,-12.76608401,0.009133783,red
CTH,0.818995977,-9.810778467,-9.61110236,0.584547894,gray
CTHRC1,0.573348157,-12.19413792,-11.63787577,,gray
CTNNA1,0.941378656,-7.845080531,-7.784670709,0.490430985,gray
CTNNA2,0.096169546,-12.1635502,-9.821907661,0.005183428,blue
CTNNA3,0.83497562,-13.5010336,-13.32068085,,gray
CTNNAL1,0.154110391,-13.77518098,-11.90509487,0.001220997,blue
CTNNB1,0.893059268,-8.229432975,-8.116330644,0.277273499,gray
CTNNBIP1,0.304216571,-10.00550112,-8.81548569,0.120388568,gray
CTNNBL1,0.515832557,-9.554785782,-8.892812714,0.080146746,gray
CTNND1,0.908280108,-8.304042844,-8.207840385,0.540016117,gray
CTNND2,0.488654524,-14.03161802,-13.31551848,,gray
CTPS,0.920008797,-7.979426066,-7.896054019,0.350780255,gray
CTPS2,0.783874508,-8.265134475,-8.021628137,0.04604991,green
CTR9,0.756558928,-11.59820094,-11.31922609,0.526856671,gray
CTSA,0.852670385,-10.10250779,-9.943125564,0.293683436,gray
CTSB,0.550068235,-9.202828037,-8.605115092,0.007282602,green
CTSC,0.84447245,-7.601687581,-7.432644415,0.187525405,gray
CTSD,0.802760447,-7.573125395,-7.353426463,0.274144247,gray
CTSH,0.491562176,-12.99080082,-12.28063397,,gray
CTSL1,1.385671111,-10.58368003,-10.90986461,0.535022519,gray
CTSL2,1.458732061,-10.76634311,-11.14391072,,gray
CTSO,0.780305009,-12.94811475,-12.70004435,,gray
CTSZ,0.251125443,-11.1379056,-9.756102912,0.257204669,gray
